"Index","Trigger","Hits","Misses","False","Correct","Hit.Rate","False.Alarm.Ratio","Month_of_issue","District","Category"
"SPI DJ",0.33,1,2,1,24,0.333333333333333,0.5,"07","Changara","Leve"
"SPI DJ",0.38,1,2,0,25,0.333333333333333,0,"07","Changara","Leve"
"SPI DJ",0.39,0,3,0,25,0,NA,"07","Changara","Leve"
"SPI OND",0.08,7,0,20,1,1,0.740740740740741,"07","Changara","Leve"
"SPI OND",0.12,7,0,19,2,1,0.730769230769231,"07","Changara","Leve"
"SPI OND",0.13,7,0,18,3,1,0.72,"07","Changara","Leve"
"SPI OND",0.15,7,0,17,4,1,0.708333333333333,"07","Changara","Leve"
"SPI OND",0.16,5,2,15,6,0.714285714285714,0.75,"07","Changara","Leve"
"SPI OND",0.19,5,2,14,7,0.714285714285714,0.736842105263158,"07","Changara","Leve"
"SPI OND",0.2,5,2,13,8,0.714285714285714,0.722222222222222,"07","Changara","Leve"
"SPI OND",0.21,4,3,13,8,0.571428571428571,0.764705882352941,"07","Changara","Leve"
"SPI OND",0.22,4,3,12,9,0.571428571428571,0.75,"07","Changara","Leve"
"SPI OND",0.23,4,3,11,10,0.571428571428571,0.733333333333333,"07","Changara","Leve"
"SPI OND",0.24,3,4,8,13,0.428571428571429,0.727272727272727,"07","Changara","Leve"
"SPI OND",0.27,3,4,7,14,0.428571428571429,0.7,"07","Changara","Leve"
"SPI OND",0.28,2,5,7,14,0.285714285714286,0.777777777777778,"07","Changara","Leve"
"SPI OND",0.29,1,6,7,14,0.142857142857143,0.875,"07","Changara","Leve"
"SPI OND",0.3,1,6,5,16,0.142857142857143,0.833333333333333,"07","Changara","Leve"
"SPI OND",0.31,1,6,4,17,0.142857142857143,0.8,"07","Changara","Leve"
"SPI OND",0.32,1,6,2,19,0.142857142857143,0.666666666666667,"07","Changara","Leve"
"SPI OND",0.33,1,6,1,20,0.142857142857143,0.5,"07","Changara","Leve"
"SPI OND",0.38,0,7,1,20,0,1,"07","Changara","Leve"
"SPI OND",0.4,0,7,0,21,0,NA,"07","Changara","Leve"
"SPI NDJ",0.05,3,0,24,1,1,0.888888888888889,"07","Changara","Leve"
"SPI NDJ",0.08,3,0,23,2,1,0.884615384615385,"07","Changara","Leve"
"SPI NDJ",0.11,3,0,22,3,1,0.88,"07","Changara","Leve"
"SPI NDJ",0.12,3,0,20,5,1,0.869565217391304,"07","Changara","Leve"
"SPI NDJ",0.16,3,0,18,7,1,0.857142857142857,"07","Changara","Leve"
"SPI NDJ",0.19,3,0,16,9,1,0.842105263157895,"07","Changara","Leve"
"SPI NDJ",0.21,3,0,14,11,1,0.823529411764706,"07","Changara","Leve"
"SPI NDJ",0.22,3,0,12,13,1,0.8,"07","Changara","Leve"
"SPI NDJ",0.23,3,0,11,14,1,0.785714285714286,"07","Changara","Leve"
"SPI NDJ",0.24,2,1,9,16,0.666666666666667,0.818181818181818,"07","Changara","Leve"
"SPI NDJ",0.25,2,1,8,17,0.666666666666667,0.8,"07","Changara","Leve"
"SPI NDJ",0.27,2,1,7,18,0.666666666666667,0.777777777777778,"07","Changara","Leve"
"SPI NDJ",0.29,1,2,6,19,0.333333333333333,0.857142857142857,"07","Changara","Leve"
"SPI NDJ",0.3,1,2,4,21,0.333333333333333,0.8,"07","Changara","Leve"
"SPI NDJ",0.32,1,2,3,22,0.333333333333333,0.75,"07","Changara","Leve"
"SPI NDJ",0.35,1,2,2,23,0.333333333333333,0.666666666666667,"07","Changara","Leve"
"SPI NDJ",0.36,0,3,2,23,0,1,"07","Changara","Leve"
"SPI NDJ",0.38,0,3,0,25,0,NA,"07","Changara","Leve"
"SPI ON",0.05,6,0,21,1,1,0.777777777777778,"08","Changara","Severo"
"SPI ON",0.07,6,0,20,2,1,0.769230769230769,"08","Changara","Severo"
"SPI ON",0.08,5,1,18,4,0.833333333333333,0.782608695652174,"08","Changara","Severo"
"SPI ON",0.1,5,1,17,5,0.833333333333333,0.772727272727273,"08","Changara","Severo"
"SPI ON",0.11,4,2,16,6,0.666666666666667,0.8,"08","Changara","Severo"
"SPI ON",0.13,4,2,14,8,0.666666666666667,0.777777777777778,"08","Changara","Severo"
"SPI ON",0.14,3,3,13,9,0.5,0.8125,"08","Changara","Severo"
"SPI ON",0.15,2,4,11,11,0.333333333333333,0.846153846153846,"08","Changara","Severo"
"SPI ON",0.16,1,5,11,11,0.166666666666667,0.916666666666667,"08","Changara","Severo"
"SPI ON",0.17,1,5,10,12,0.166666666666667,0.909090909090909,"08","Changara","Severo"
"SPI ON",0.18,1,5,6,16,0.166666666666667,0.857142857142857,"08","Changara","Severo"
"SPI ON",0.19,1,5,5,17,0.166666666666667,0.833333333333333,"08","Changara","Severo"
"SPI ON",0.23,0,6,4,18,0,1,"08","Changara","Severo"
"SPI ON",0.24,0,6,2,20,0,1,"08","Changara","Severo"
"SPI ON",0.3,0,6,0,22,0,NA,"08","Changara","Severo"
"SPI ND",0,5,0,22,1,1,0.814814814814815,"08","Changara","Severo"
"SPI ND",0.02,5,0,21,2,1,0.807692307692308,"08","Changara","Severo"
"SPI ND",0.05,4,1,21,2,0.8,0.84,"08","Changara","Severo"
"SPI ND",0.08,4,1,20,3,0.8,0.833333333333333,"08","Changara","Severo"
"SPI ND",0.1,4,1,18,5,0.8,0.818181818181818,"08","Changara","Severo"
"SPI ND",0.11,4,1,16,7,0.8,0.8,"08","Changara","Severo"
"SPI ND",0.12,3,2,16,7,0.6,0.842105263157895,"08","Changara","Severo"
"SPI ND",0.13,3,2,15,8,0.6,0.833333333333333,"08","Changara","Severo"
"SPI ND",0.14,3,2,14,9,0.6,0.823529411764706,"08","Changara","Severo"
"SPI ND",0.15,2,3,14,9,0.4,0.875,"08","Changara","Severo"
"SPI ND",0.16,1,4,12,11,0.2,0.923076923076923,"08","Changara","Severo"
"SPI ND",0.17,1,4,9,14,0.2,0.9,"08","Changara","Severo"
"SPI ND",0.18,1,4,8,15,0.2,0.888888888888889,"08","Changara","Severo"
"SPI ND",0.2,1,4,6,17,0.2,0.857142857142857,"08","Changara","Severo"
"SPI ND",0.21,1,4,5,18,0.2,0.833333333333333,"08","Changara","Severo"
"SPI ND",0.22,1,4,4,19,0.2,0.8,"08","Changara","Severo"
"SPI ND",0.23,1,4,3,20,0.2,0.75,"08","Changara","Severo"
"SPI ND",0.24,1,4,2,21,0.2,0.666666666666667,"08","Changara","Severo"
"SPI ND",0.3,0,5,2,21,0,1,"08","Changara","Severo"
"SPI ND",0.36,0,5,0,23,0,NA,"08","Changara","Severo"
"SPI DJ",0.04,3,0,24,1,1,0.888888888888889,"08","Changara","Severo"
"SPI DJ",0.06,2,1,24,1,0.666666666666667,0.923076923076923,"08","Changara","Severo"
"SPI DJ",0.08,2,1,19,6,0.666666666666667,0.904761904761905,"08","Changara","Severo"
"SPI DJ",0.09,1,2,17,8,0.333333333333333,0.944444444444444,"08","Changara","Severo"
"SPI DJ",0.11,1,2,16,9,0.333333333333333,0.941176470588235,"08","Changara","Severo"
"SPI DJ",0.12,0,3,15,10,0,1,"08","Changara","Severo"
"SPI DJ",0.13,0,3,14,11,0,1,"08","Changara","Severo"
"SPI DJ",0.14,0,3,13,12,0,1,"08","Changara","Severo"
"SPI DJ",0.16,0,3,12,13,0,1,"08","Changara","Severo"
"SPI DJ",0.17,0,3,10,15,0,1,"08","Changara","Severo"
"SPI DJ",0.18,0,3,9,16,0,1,"08","Changara","Severo"
"SPI DJ",0.19,0,3,8,17,0,1,"08","Changara","Severo"
"SPI DJ",0.23,0,3,7,18,0,1,"08","Changara","Severo"
"SPI DJ",0.24,0,3,5,20,0,1,"08","Changara","Severo"
"SPI DJ",0.25,0,3,2,23,0,1,"08","Changara","Severo"
"SPI DJ",0.27,0,3,1,24,0,1,"08","Changara","Severo"
"SPI DJ",0.3,0,3,0,25,0,NA,"08","Changara","Severo"
"SPI JF",0.03,4,0,23,1,1,0.851851851851852,"08","Changara","Severo"
"SPI JF",0.04,4,0,19,5,1,0.826086956521739,"08","Changara","Severo"
"SPI JF",0.05,4,0,17,7,1,0.80952380952381,"08","Changara","Severo"
"SPI JF",0.06,4,0,16,8,1,0.8,"08","Changara","Severo"
"SPI JF",0.08,4,0,14,10,1,0.777777777777778,"08","Changara","Severo"
"SPI JF",0.1,4,0,13,11,1,0.764705882352941,"08","Changara","Severo"
"SPI JF",0.12,4,0,9,15,1,0.692307692307692,"08","Changara","Severo"
"SPI JF",0.14,4,0,8,16,1,0.666666666666667,"08","Changara","Severo"
"SPI JF",0.15,4,0,6,18,1,0.6,"08","Changara","Severo"
"SPI JF",0.16,3,1,6,18,0.75,0.666666666666667,"08","Changara","Severo"
"SPI JF",0.19,2,2,6,18,0.5,0.75,"08","Changara","Severo"
"SPI JF",0.2,2,2,4,20,0.5,0.666666666666667,"08","Changara","Severo"
"SPI JF",0.22,2,2,3,21,0.5,0.6,"08","Changara","Severo"
"SPI JF",0.23,1,3,2,22,0.25,0.666666666666667,"08","Changara","Severo"
"SPI JF",0.3,1,3,1,23,0.25,0.5,"08","Changara","Severo"
"SPI JF",0.36,0,4,1,23,0,1,"08","Changara","Severo"
"SPI JF",0.39,0,4,0,24,0,NA,"08","Changara","Severo"
"SPI OND",0,6,0,21,1,1,0.777777777777778,"08","Changara","Severo"
"SPI OND",0.03,6,0,20,2,1,0.769230769230769,"08","Changara","Severo"
"SPI OND",0.05,6,0,19,3,1,0.76,"08","Changara","Severo"
"SPI OND",0.06,5,1,19,3,0.833333333333333,0.791666666666667,"08","Changara","Severo"
"SPI OND",0.09,5,1,18,4,0.833333333333333,0.782608695652174,"08","Changara","Severo"
"SPI OND",0.1,5,1,17,5,0.833333333333333,0.772727272727273,"08","Changara","Severo"
"SPI OND",0.12,5,1,15,7,0.833333333333333,0.75,"08","Changara","Severo"
"SPI OND",0.13,5,1,13,9,0.833333333333333,0.722222222222222,"08","Changara","Severo"
"SPI OND",0.14,5,1,12,10,0.833333333333333,0.705882352941177,"08","Changara","Severo"
"SPI OND",0.15,4,2,10,12,0.666666666666667,0.714285714285714,"08","Changara","Severo"
"SPI OND",0.16,3,3,10,12,0.5,0.769230769230769,"08","Changara","Severo"
"SPI OND",0.17,2,4,9,13,0.333333333333333,0.818181818181818,"08","Changara","Severo"
"SPI OND",0.19,1,5,8,14,0.166666666666667,0.888888888888889,"08","Changara","Severo"
"SPI OND",0.2,1,5,4,18,0.166666666666667,0.8,"08","Changara","Severo"
"SPI OND",0.24,1,5,2,20,0.166666666666667,0.666666666666667,"08","Changara","Severo"
"SPI OND",0.26,0,6,2,20,0,1,"08","Changara","Severo"
"SPI OND",0.36,0,6,1,21,0,1,"08","Changara","Severo"
"SPI OND",0.39,0,6,0,22,0,NA,"08","Changara","Severo"
"SPI NDJ",0,2,0,25,1,1,0.925925925925926,"08","Changara","Severo"
"SPI NDJ",0.06,2,0,24,2,1,0.923076923076923,"08","Changara","Severo"
"SPI NDJ",0.08,1,1,23,3,0.5,0.958333333333333,"08","Changara","Severo"
"SPI NDJ",0.09,1,1,21,5,0.5,0.954545454545455,"08","Changara","Severo"
"SPI NDJ",0.1,1,1,18,8,0.5,0.947368421052632,"08","Changara","Severo"
"SPI NDJ",0.11,1,1,17,9,0.5,0.944444444444444,"08","Changara","Severo"
"SPI NDJ",0.12,1,1,14,12,0.5,0.933333333333333,"08","Changara","Severo"
"SPI NDJ",0.13,1,1,11,15,0.5,0.916666666666667,"08","Changara","Severo"
"SPI NDJ",0.14,1,1,9,17,0.5,0.9,"08","Changara","Severo"
"SPI NDJ",0.16,1,1,8,18,0.5,0.888888888888889,"08","Changara","Severo"
"SPI NDJ",0.2,1,1,7,19,0.5,0.875,"08","Changara","Severo"
"SPI NDJ",0.21,0,2,7,19,0,1,"08","Changara","Severo"
"SPI NDJ",0.23,0,2,6,20,0,1,"08","Changara","Severo"
"SPI NDJ",0.25,0,2,4,22,0,1,"08","Changara","Severo"
"SPI NDJ",0.26,0,2,2,24,0,1,"08","Changara","Severo"
"SPI NDJ",0.31,0,2,1,25,0,1,"08","Changara","Severo"
"SPI NDJ",0.32,0,2,0,26,0,NA,"08","Changara","Severo"
"SPI DJF",0.04,2,0,23,3,1,0.92,"08","Changara","Severo"
"SPI DJF",0.05,2,0,22,4,1,0.916666666666667,"08","Changara","Severo"
"SPI DJF",0.06,2,0,21,5,1,0.91304347826087,"08","Changara","Severo"
"SPI DJF",0.07,2,0,20,6,1,0.909090909090909,"08","Changara","Severo"
"SPI DJF",0.08,2,0,18,8,1,0.9,"08","Changara","Severo"
"SPI DJF",0.1,2,0,16,10,1,0.888888888888889,"08","Changara","Severo"
"SPI DJF",0.11,2,0,15,11,1,0.882352941176471,"08","Changara","Severo"
"SPI DJF",0.12,2,0,14,12,1,0.875,"08","Changara","Severo"
"SPI DJF",0.13,2,0,12,14,1,0.857142857142857,"08","Changara","Severo"
"SPI DJF",0.14,2,0,11,15,1,0.846153846153846,"08","Changara","Severo"
"SPI DJF",0.15,2,0,10,16,1,0.833333333333333,"08","Changara","Severo"
"SPI DJF",0.16,2,0,7,19,1,0.777777777777778,"08","Changara","Severo"
"SPI DJF",0.17,2,0,6,20,1,0.75,"08","Changara","Severo"
"SPI DJF",0.2,1,1,5,21,0.5,0.833333333333333,"08","Changara","Severo"
"SPI DJF",0.22,1,1,4,22,0.5,0.8,"08","Changara","Severo"
"SPI DJF",0.24,0,2,4,22,0,1,"08","Changara","Severo"
"SPI DJF",0.28,0,2,3,23,0,1,"08","Changara","Severo"
"SPI DJF",0.32,0,2,2,24,0,1,"08","Changara","Severo"
"SPI DJF",0.33,0,2,1,25,0,1,"08","Changara","Severo"
"SPI DJF",0.34,0,2,0,26,0,NA,"08","Changara","Severo"
"SPI ON",0.08,6,0,21,1,1,0.777777777777778,"08","Changara","Moderado"
"SPI ON",0.1,5,1,21,1,0.833333333333333,0.807692307692308,"08","Changara","Moderado"
"SPI ON",0.11,5,1,19,3,0.833333333333333,0.791666666666667,"08","Changara","Moderado"
"SPI ON",0.12,4,2,18,4,0.666666666666667,0.818181818181818,"08","Changara","Moderado"
"SPI ON",0.14,4,2,17,5,0.666666666666667,0.80952380952381,"08","Changara","Moderado"
"SPI ON",0.16,2,4,16,6,0.333333333333333,0.888888888888889,"08","Changara","Moderado"
"SPI ON",0.17,2,4,15,7,0.333333333333333,0.882352941176471,"08","Changara","Moderado"
"SPI ON",0.18,1,5,14,8,0.166666666666667,0.933333333333333,"08","Changara","Moderado"
"SPI ON",0.19,1,5,12,10,0.166666666666667,0.923076923076923,"08","Changara","Moderado"
"SPI ON",0.2,1,5,10,12,0.166666666666667,0.909090909090909,"08","Changara","Moderado"
"SPI ON",0.23,1,5,9,13,0.166666666666667,0.9,"08","Changara","Moderado"
"SPI ON",0.24,1,5,6,16,0.166666666666667,0.857142857142857,"08","Changara","Moderado"
"SPI ON",0.25,1,5,5,17,0.166666666666667,0.833333333333333,"08","Changara","Moderado"
"SPI ON",0.26,1,5,4,18,0.166666666666667,0.8,"08","Changara","Moderado"
"SPI ON",0.28,0,6,4,18,0,1,"08","Changara","Moderado"
"SPI ON",0.29,0,6,2,20,0,1,"08","Changara","Moderado"
"SPI ON",0.33,0,6,0,22,0,NA,"08","Changara","Moderado"
"SPI ND",0,6,0,21,1,1,0.777777777777778,"08","Changara","Moderado"
"SPI ND",0.04,6,0,20,2,1,0.769230769230769,"08","Changara","Moderado"
"SPI ND",0.07,5,1,20,2,0.833333333333333,0.8,"08","Changara","Moderado"
"SPI ND",0.12,5,1,19,3,0.833333333333333,0.791666666666667,"08","Changara","Moderado"
"SPI ND",0.13,5,1,18,4,0.833333333333333,0.782608695652174,"08","Changara","Moderado"
"SPI ND",0.14,5,1,17,5,0.833333333333333,0.772727272727273,"08","Changara","Moderado"
"SPI ND",0.15,5,1,14,8,0.833333333333333,0.736842105263158,"08","Changara","Moderado"
"SPI ND",0.18,4,2,14,8,0.666666666666667,0.777777777777778,"08","Changara","Moderado"
"SPI ND",0.19,4,2,12,10,0.666666666666667,0.75,"08","Changara","Moderado"
"SPI ND",0.2,2,4,8,14,0.333333333333333,0.8,"08","Changara","Moderado"
"SPI ND",0.21,2,4,7,15,0.333333333333333,0.777777777777778,"08","Changara","Moderado"
"SPI ND",0.22,1,5,7,15,0.166666666666667,0.875,"08","Changara","Moderado"
"SPI ND",0.24,1,5,6,16,0.166666666666667,0.857142857142857,"08","Changara","Moderado"
"SPI ND",0.25,1,5,5,17,0.166666666666667,0.833333333333333,"08","Changara","Moderado"
"SPI ND",0.27,1,5,4,18,0.166666666666667,0.8,"08","Changara","Moderado"
"SPI ND",0.28,1,5,2,20,0.166666666666667,0.666666666666667,"08","Changara","Moderado"
"SPI ND",0.33,0,6,2,20,0,1,"08","Changara","Moderado"
"SPI ND",0.38,0,6,1,21,0,1,"08","Changara","Moderado"
"SPI ND",0.43,0,6,0,22,0,NA,"08","Changara","Moderado"
"SPI DJ",0.06,3,0,24,1,1,0.888888888888889,"08","Changara","Moderado"
"SPI DJ",0.08,2,1,24,1,0.666666666666667,0.923076923076923,"08","Changara","Moderado"
"SPI DJ",0.09,2,1,23,2,0.666666666666667,0.92,"08","Changara","Moderado"
"SPI DJ",0.1,2,1,22,3,0.666666666666667,0.916666666666667,"08","Changara","Moderado"
"SPI DJ",0.11,2,1,20,5,0.666666666666667,0.909090909090909,"08","Changara","Moderado"
"SPI DJ",0.12,1,2,19,6,0.333333333333333,0.95,"08","Changara","Moderado"
"SPI DJ",0.13,1,2,17,8,0.333333333333333,0.944444444444444,"08","Changara","Moderado"
"SPI DJ",0.15,0,3,16,9,0,1,"08","Changara","Moderado"
"SPI DJ",0.16,0,3,14,11,0,1,"08","Changara","Moderado"
"SPI DJ",0.18,0,3,13,12,0,1,"08","Changara","Moderado"
"SPI DJ",0.2,0,3,12,13,0,1,"08","Changara","Moderado"
"SPI DJ",0.21,0,3,10,15,0,1,"08","Changara","Moderado"
"SPI DJ",0.23,0,3,9,16,0,1,"08","Changara","Moderado"
"SPI DJ",0.25,0,3,8,17,0,1,"08","Changara","Moderado"
"SPI DJ",0.28,0,3,3,22,0,1,"08","Changara","Moderado"
"SPI DJ",0.31,0,3,2,23,0,1,"08","Changara","Moderado"
"SPI DJ",0.36,0,3,1,24,0,1,"08","Changara","Moderado"
"SPI DJ",0.37,0,3,0,25,0,NA,"08","Changara","Moderado"
"SPI JF",0.05,4,0,23,1,1,0.851851851851852,"08","Changara","Moderado"
"SPI JF",0.06,4,0,22,2,1,0.846153846153846,"08","Changara","Moderado"
"SPI JF",0.07,4,0,21,3,1,0.84,"08","Changara","Moderado"
"SPI JF",0.08,4,0,20,4,1,0.833333333333333,"08","Changara","Moderado"
"SPI JF",0.09,4,0,17,7,1,0.80952380952381,"08","Changara","Moderado"
"SPI JF",0.1,4,0,16,8,1,0.8,"08","Changara","Moderado"
"SPI JF",0.12,4,0,13,11,1,0.764705882352941,"08","Changara","Moderado"
"SPI JF",0.15,4,0,11,13,1,0.733333333333333,"08","Changara","Moderado"
"SPI JF",0.16,4,0,10,14,1,0.714285714285714,"08","Changara","Moderado"
"SPI JF",0.17,4,0,8,16,1,0.666666666666667,"08","Changara","Moderado"
"SPI JF",0.18,3,1,7,17,0.75,0.7,"08","Changara","Moderado"
"SPI JF",0.2,3,1,4,20,0.75,0.571428571428571,"08","Changara","Moderado"
"SPI JF",0.24,3,1,3,21,0.75,0.5,"08","Changara","Moderado"
"SPI JF",0.25,2,2,3,21,0.5,0.6,"08","Changara","Moderado"
"SPI JF",0.28,1,3,3,21,0.25,0.75,"08","Changara","Moderado"
"SPI JF",0.29,1,3,2,22,0.25,0.666666666666667,"08","Changara","Moderado"
"SPI JF",0.31,1,3,1,23,0.25,0.5,"08","Changara","Moderado"
"SPI JF",0.41,0,4,1,23,0,1,"08","Changara","Moderado"
"SPI JF",0.42,0,4,0,24,0,NA,"08","Changara","Moderado"
"SPI OND",0.01,6,0,21,1,1,0.777777777777778,"08","Changara","Moderado"
"SPI OND",0.04,6,0,20,2,1,0.769230769230769,"08","Changara","Moderado"
"SPI OND",0.07,5,1,20,2,0.833333333333333,0.8,"08","Changara","Moderado"
"SPI OND",0.11,5,1,18,4,0.833333333333333,0.782608695652174,"08","Changara","Moderado"
"SPI OND",0.12,5,1,17,5,0.833333333333333,0.772727272727273,"08","Changara","Moderado"
"SPI OND",0.16,5,1,13,9,0.833333333333333,0.722222222222222,"08","Changara","Moderado"
"SPI OND",0.17,5,1,11,11,0.833333333333333,0.6875,"08","Changara","Moderado"
"SPI OND",0.18,4,2,10,12,0.666666666666667,0.714285714285714,"08","Changara","Moderado"
"SPI OND",0.2,2,4,7,15,0.333333333333333,0.777777777777778,"08","Changara","Moderado"
"SPI OND",0.21,2,4,6,16,0.333333333333333,0.75,"08","Changara","Moderado"
"SPI OND",0.22,1,5,5,17,0.166666666666667,0.833333333333333,"08","Changara","Moderado"
"SPI OND",0.24,1,5,3,19,0.166666666666667,0.75,"08","Changara","Moderado"
"SPI OND",0.28,0,6,2,20,0,1,"08","Changara","Moderado"
"SPI OND",0.38,0,6,1,21,0,1,"08","Changara","Moderado"
"SPI OND",0.42,0,6,0,22,0,NA,"08","Changara","Moderado"
"SPI NDJ",0.04,2,0,25,1,1,0.925925925925926,"08","Changara","Moderado"
"SPI NDJ",0.09,1,1,25,1,0.5,0.961538461538462,"08","Changara","Moderado"
"SPI NDJ",0.11,1,1,24,2,0.5,0.96,"08","Changara","Moderado"
"SPI NDJ",0.12,1,1,21,5,0.5,0.954545454545455,"08","Changara","Moderado"
"SPI NDJ",0.13,1,1,19,7,0.5,0.95,"08","Changara","Moderado"
"SPI NDJ",0.14,1,1,16,10,0.5,0.941176470588235,"08","Changara","Moderado"
"SPI NDJ",0.15,1,1,15,11,0.5,0.9375,"08","Changara","Moderado"
"SPI NDJ",0.16,1,1,13,13,0.5,0.928571428571429,"08","Changara","Moderado"
"SPI NDJ",0.17,1,1,11,15,0.5,0.916666666666667,"08","Changara","Moderado"
"SPI NDJ",0.18,1,1,10,16,0.5,0.909090909090909,"08","Changara","Moderado"
"SPI NDJ",0.19,1,1,9,17,0.5,0.9,"08","Changara","Moderado"
"SPI NDJ",0.2,1,1,7,19,0.5,0.875,"08","Changara","Moderado"
"SPI NDJ",0.23,0,2,7,19,0,1,"08","Changara","Moderado"
"SPI NDJ",0.27,0,2,6,20,0,1,"08","Changara","Moderado"
"SPI NDJ",0.3,0,2,5,21,0,1,"08","Changara","Moderado"
"SPI NDJ",0.32,0,2,4,22,0,1,"08","Changara","Moderado"
"SPI NDJ",0.36,0,2,1,25,0,1,"08","Changara","Moderado"
"SPI NDJ",0.37,0,2,0,26,0,NA,"08","Changara","Moderado"
"SPI DJF",0.05,2,0,24,2,1,0.923076923076923,"08","Changara","Moderado"
"SPI DJF",0.07,2,0,22,4,1,0.916666666666667,"08","Changara","Moderado"
"SPI DJF",0.08,2,0,20,6,1,0.909090909090909,"08","Changara","Moderado"
"SPI DJF",0.09,2,0,19,7,1,0.904761904761905,"08","Changara","Moderado"
"SPI DJF",0.11,2,0,18,8,1,0.9,"08","Changara","Moderado"
"SPI DJF",0.15,2,0,15,11,1,0.882352941176471,"08","Changara","Moderado"
"SPI DJF",0.16,2,0,13,13,1,0.866666666666667,"08","Changara","Moderado"
"SPI DJF",0.17,2,0,12,14,1,0.857142857142857,"08","Changara","Moderado"
"SPI DJF",0.18,2,0,10,16,1,0.833333333333333,"08","Changara","Moderado"
"SPI DJF",0.19,2,0,9,17,1,0.818181818181818,"08","Changara","Moderado"
"SPI DJF",0.2,2,0,7,19,1,0.777777777777778,"08","Changara","Moderado"
"SPI DJF",0.21,2,0,6,20,1,0.75,"08","Changara","Moderado"
"SPI DJF",0.24,1,1,5,21,0.5,0.833333333333333,"08","Changara","Moderado"
"SPI DJF",0.26,1,1,4,22,0.5,0.8,"08","Changara","Moderado"
"SPI DJF",0.28,0,2,4,22,0,1,"08","Changara","Moderado"
"SPI DJF",0.33,0,2,3,23,0,1,"08","Changara","Moderado"
"SPI DJF",0.36,0,2,2,24,0,1,"08","Changara","Moderado"
"SPI DJF",0.39,0,2,1,25,0,1,"08","Changara","Moderado"
"SPI DJF",0.4,0,2,0,26,0,NA,"08","Changara","Moderado"
"SPI ON",0.12,7,0,20,1,1,0.740740740740741,"08","Changara","Leve"
"SPI ON",0.13,6,1,20,1,0.857142857142857,0.769230769230769,"08","Changara","Leve"
"SPI ON",0.14,6,1,19,2,0.857142857142857,0.76,"08","Changara","Leve"
"SPI ON",0.16,5,2,17,4,0.714285714285714,0.772727272727273,"08","Changara","Leve"
"SPI ON",0.17,4,3,17,4,0.571428571428571,0.80952380952381,"08","Changara","Leve"
"SPI ON",0.18,3,4,16,5,0.428571428571429,0.842105263157895,"08","Changara","Leve"
"SPI ON",0.2,3,4,15,6,0.428571428571429,0.833333333333333,"08","Changara","Leve"
"SPI ON",0.23,3,4,14,7,0.428571428571429,0.823529411764706,"08","Changara","Leve"
"SPI ON",0.24,2,5,10,11,0.285714285714286,0.833333333333333,"08","Changara","Leve"
"SPI ON",0.26,2,5,9,12,0.285714285714286,0.818181818181818,"08","Changara","Leve"
"SPI ON",0.27,2,5,7,14,0.285714285714286,0.777777777777778,"08","Changara","Leve"
"SPI ON",0.28,1,6,5,16,0.142857142857143,0.833333333333333,"08","Changara","Leve"
"SPI ON",0.29,1,6,4,17,0.142857142857143,0.8,"08","Changara","Leve"
"SPI ON",0.32,0,7,3,18,0,1,"08","Changara","Leve"
"SPI ON",0.35,0,7,2,19,0,1,"08","Changara","Leve"
"SPI ON",0.36,0,7,1,20,0,1,"08","Changara","Leve"
"SPI ON",0.39,0,7,0,21,0,NA,"08","Changara","Leve"
"SPI ND",0.02,7,0,20,1,1,0.740740740740741,"08","Changara","Leve"
"SPI ND",0.04,7,0,19,2,1,0.730769230769231,"08","Changara","Leve"
"SPI ND",0.1,6,1,19,2,0.857142857142857,0.76,"08","Changara","Leve"
"SPI ND",0.12,6,1,18,3,0.857142857142857,0.75,"08","Changara","Leve"
"SPI ND",0.17,5,2,18,3,0.714285714285714,0.782608695652174,"08","Changara","Leve"
"SPI ND",0.18,5,2,17,4,0.714285714285714,0.772727272727273,"08","Changara","Leve"
"SPI ND",0.19,5,2,16,5,0.714285714285714,0.761904761904762,"08","Changara","Leve"
"SPI ND",0.2,4,3,15,6,0.571428571428571,0.789473684210526,"08","Changara","Leve"
"SPI ND",0.21,4,3,13,8,0.571428571428571,0.764705882352941,"08","Changara","Leve"
"SPI ND",0.22,3,4,11,10,0.428571428571429,0.785714285714286,"08","Changara","Leve"
"SPI ND",0.23,3,4,10,11,0.428571428571429,0.769230769230769,"08","Changara","Leve"
"SPI ND",0.24,2,5,10,11,0.285714285714286,0.833333333333333,"08","Changara","Leve"
"SPI ND",0.25,2,5,8,13,0.285714285714286,0.8,"08","Changara","Leve"
"SPI ND",0.26,2,5,6,15,0.285714285714286,0.75,"08","Changara","Leve"
"SPI ND",0.28,1,6,4,17,0.142857142857143,0.8,"08","Changara","Leve"
"SPI ND",0.32,1,6,2,19,0.142857142857143,0.666666666666667,"08","Changara","Leve"
"SPI ND",0.35,0,7,2,19,0,1,"08","Changara","Leve"
"SPI ND",0.4,0,7,1,20,0,1,"08","Changara","Leve"
"SPI ND",0.47,0,7,0,21,0,NA,"08","Changara","Leve"
"SPI DJ",0.1,3,0,24,1,1,0.888888888888889,"08","Changara","Leve"
"SPI DJ",0.11,2,1,24,1,0.666666666666667,0.923076923076923,"08","Changara","Leve"
"SPI DJ",0.12,2,1,23,2,0.666666666666667,0.92,"08","Changara","Leve"
"SPI DJ",0.14,2,1,22,3,0.666666666666667,0.916666666666667,"08","Changara","Leve"
